13:41:53.100262,36.5992,0.0027,-0.3944,36.0,69,49,-1
13:51:59.687953,31.5081,0.0031,-0.3372,31.0,71,42,-1
14:02:05.657640,35.8199,0.0015,-0.4709,35.0,66,49,100
14:12:11.561604,34.9795,0.0017,-0.4299,34.0,68,48,99
14:22:17.485259,35.5030,0.0018,-0.4685,35.0,66,48,99
14:34:24.017377,36.3944,0.0009,-0.4758,36.0,66,51,99
14:44:30.442126,36.6657,0.0007,-0.4782,36.0,66,52,99
14:54:36.322209,38.0323,-0.0003,-0.5261,38.0,64,56,98
15:04:42.390594,38.2216,-0.0006,-0.5285,38.0,64,57,98
15:14:48.187171,37.8223,-0.0001,-0.5236,37.0,64,55,98
15:24:54.290244,37.6026,0.0002,-0.5211,37.0,64,54,98
15:35:00.209289,37.6045,0.0002,-0.5210,37.0,64,54,98
15:45:06.097774,37.5851,0.0002,-0.5211,37.0,64,54,97
15:55:12.004706,37.8153,-0.0001,-0.5236,37.0,64,55,97
16:05:18.046025,37.5939,0.0002,-0.5211,37.0,64,54,97
16:15:24.006503,38.4261,-0.0002,-0.5635,38.0,62,56,97
16:25:30.003899,37.8209,-0.0001,-0.5235,37.0,64,55,97
16:35:35.865940,37.5989,0.0002,-0.5210,37.0,64,54,96
16:45:41.807573,38.0285,-0.0003,-0.5259,38.0,64,56,96
16:55:47.749818,37.8207,-0.0001,-0.5235,37.0,64,55,96
17:05:53.722633,38.2233,0.0001,-0.5610,38.0,62,55,96
17:15:59.718393,38.4290,-0.0002,-0.5634,38.0,62,56,96
17:26:05.748080,38.2241,0.0001,-0.5610,38.0,62,55,95
17:36:11.598527,38.4241,-0.0002,-0.5634,38.0,62,56,95
17:46:17.690177,38.7834,-0.0008,-0.5683,38.0,62,58,95
17:56:23.617583,38.9392,-0.0011,-0.5707,38.0,62,59,95
18:06:29.264995,38.7796,-0.0008,-0.5683,38.0,62,58,95
18:16:35.466384,38.6068,-0.0005,-0.5659,38.0,62,57,94
18:26:41.492639,38.0060,0.0003,-0.5586,38.0,62,54,94
18:36:47.367268,38.9168,-0.0011,-0.5707,38.0,62,59,94
18:46:53.317556,39.0950,-0.0013,-0.5731,39.0,62,60,94
18:56:59.222821,38.7715,-0.0008,-0.5683,38.0,62,58,93
19:07:05.421942,38.7675,-0.0008,-0.5683,38.0,62,58,93
19:17:12.113376,38.4118,-0.0002,-0.5634,38.0,62,56,93
19:27:18.136139,38.5999,-0.0005,-0.5659,38.0,62,57,93
19:37:24.058829,38.5294,-0.0012,-0.5332,38.0,64,59,93
19:49:30.857903,37.5570,-0.0005,-0.4879,37.0,66,56,92
19:59:36.970987,37.5559,-0.0005,-0.4879,37.0,66,56,92
20:09:42.989899,37.1191,0.0001,-0.4831,37.0,66,54,92
20:19:49.094753,37.3434,-0.0002,-0.4855,37.0,66,55,92
20:29:56.439853,36.8562,-0.0003,-0.4470,36.0,68,55,91
20:40:02.872201,36.8558,-0.0003,-0.4470,36.0,68,55,91
20:50:08.737207,36.6177,-0.0000,-0.4446,36.0,68,54,91
21:00:14.906023,36.6176,-0.0000,-0.4446,36.0,68,54,91
21:10:21.757320,36.8486,-0.0003,-0.4470,36.0,68,55,91
21:20:27.695761,36.8553,-0.0003,-0.4470,36.0,68,55,90
21:30:33.657549,36.6347,-0.0000,-0.4446,36.0,68,54,90
21:40:39.698484,36.8563,-0.0003,-0.4470,36.0,68,55,90
21:50:45.539294,37.0738,-0.0006,-0.4494,37.0,68,56,90
22:00:51.518066,37.2758,-0.0009,-0.4519,37.0,68,57,90
22:10:57.419514,37.2768,-0.0009,-0.4519,37.0,68,57,89
22:21:03.363000,37.6354,-0.0014,-0.4567,37.0,68,59,89
22:31:09.265291,37.7950,-0.0017,-0.4592,37.0,68,60,89
22:41:15.366141,37.9399,-0.0020,-0.4616,37.0,68,61,89
22:51:21.288383,37.9410,-0.0020,-0.4616,37.0,68,61,89
23:01:27.426027,38.0679,-0.0023,-0.4641,38.0,68,62,-1
23:11:34.212730,37.9304,-0.0020,-0.4616,37.0,68,61,-1
23:21:40.114790,37.9305,-0.0020,-0.4616,37.0,68,61,-1
23:31:46.111391,37.7924,-0.0017,-0.4592,37.0,68,60,-1
23:41:52.353978,37.9349,-0.0020,-0.4616,37.0,68,61,-1
23:51:59.130885,38.1793,-0.0025,-0.4665,38.0,68,63,-1
00:02:05.084206,39.6378,-0.0047,-0.6024,39.0,62,72,-1
00:12:10.828369,39.5002,-0.0060,-0.6517,39.0,60,77,-1
00:22:16.858879,38.5191,-0.0075,-0.6268,38.0,62,82,-1
00:32:22.864790,38.9708,-0.0062,-0.5771,38.0,64,77,-1
00:42:28.742780,39.2742,-0.0051,-0.5673,39.0,64,73,-1
00:52:34.752083,39.2716,-0.0051,-0.5673,39.0,64,73,-1
01:02:40.680479,39.2702,-0.0051,-0.5673,39.0,64,73,-1
01:12:46.642032,38.9259,-0.0052,-0.5293,38.0,66,73,-1
01:22:52.546801,38.9262,-0.0052,-0.5293,38.0,66,73,-1
01:32:58.548698,38.9611,-0.0049,-0.5269,38.0,66,72,-1
01:43:04.454612,38.9795,-0.0047,-0.5245,38.0,66,71,-1
01:53:10.441985,38.9779,-0.0041,-0.5196,38.0,66,69,-1
02:03:16.444164,38.9793,-0.0047,-0.5245,38.0,66,71,-1
02:13:22.399391,38.9589,-0.0049,-0.5269,38.0,66,72,-1
02:23:28.442847,38.9565,-0.0050,-0.5269,38.0,66,72,-1
02:33:34.278159,38.9866,-0.0044,-0.5220,38.0,66,70,-1
02:43:40.255270,38.9773,-0.0041,-0.5196,38.0,66,69,-1
02:53:46.248863,38.9758,-0.0041,-0.5196,38.0,66,69,-1
03:03:52.139592,38.9854,-0.0044,-0.5220,38.0,66,70,-1
03:13:58.026341,38.9865,-0.0044,-0.5220,38.0,66,70,-1
03:24:04.077576,38.5808,-0.0045,-0.4835,38.0,68,70,-1
03:34:09.948851,38.5356,-0.0039,-0.4787,38.0,68,68,-1
03:44:15.963408,38.3586,-0.0031,-0.4714,38.0,68,65,-1
03:54:22.018695,38.5086,-0.0022,-0.5026,38.0,66,62,-1
